X,Y,LandArea,TotalLanguageRichness,ThreatenedLanguageRichness,ExtinctLanguageRichness,ProportionThreatened,ProportionExtinct
17078069.44,-482431.34,NA,0,0,0,,
17271041.97,-482431.34,NA,0,0,0,,
-17271041.97,-675403.876,NA,0,0,0,,
-17078069.44,-675403.876,NA,0,0,0,,
-16885096.9,-675403.876,7.236210823,1,0,0,0,0
-16692124.36,-675403.876,NA,0,0,0,,
-16499151.83,-675403.876,NA,0,0,0,,
-16306179.29,-675403.876,NA,0,0,0,,
-16113206.76,-675403.876,NA,0,0,0,,
-15920234.22,-675403.876,NA,0,0,0,,
-15727261.68,-675403.876,NA,0,0,0,,
-15534289.15,-675403.876,NA,0,0,0,,
-15341316.61,-675403.876,NA,0,0,0,,
-15148344.08,-675403.876,NA,0,0,0,,
-14955371.54,-675403.876,19.64600754,1,0,0,0,0
-14762399,-675403.876,NA,0,0,0,,
-14569426.47,-675403.876,NA,0,0,0,,
-14376453.93,-675403.876,NA,0,0,0,,
-14183481.4,-675403.876,NA,0,0,0,,
-13990508.86,-675403.876,NA,0,0,0,,
-13797536.32,-675403.876,NA,0,0,0,,
-13604563.79,-675403.876,NA,0,0,0,,
-13411591.25,-675403.876,NA,0,0,0,,
-13218618.72,-675403.876,NA,0,0,0,,
-13025646.18,-675403.876,NA,0,0,0,,
-12832673.64,-675403.876,NA,0,0,0,,
-12639701.11,-675403.876,NA,0,0,0,,
-12446728.57,-675403.876,NA,0,0,0,,
-12253756.04,-675403.876,NA,0,0,0,,
-12060783.5,-675403.876,NA,0,0,0,,
-11867810.96,-675403.876,NA,0,0,0,,
-11674838.43,-675403.876,NA,0,0,0,,
-11481865.89,-675403.876,NA,0,0,0,,
-11288893.36,-675403.876,NA,0,0,0,,
-11095920.82,-675403.876,NA,0,0,0,,
-10902948.28,-675403.876,NA,0,0,0,,
-10709975.75,-675403.876,NA,0,0,0,,
-10517003.21,-675403.876,NA,0,0,0,,
-10324030.68,-675403.876,NA,0,0,0,,
-10131058.14,-675403.876,NA,0,0,0,,
-9938085.604,-675403.876,NA,0,0,0,,
-9745113.068,-675403.876,NA,0,0,0,,
-9552140.532,-675403.876,NA,0,0,0,,
-9359167.996,-675403.876,NA,0,0,0,,
-9166195.46,-675403.876,NA,0,0,0,,
-8973222.924,-675403.876,NA,0,0,0,,
-8780250.388,-675403.876,NA,0,0,0,,
-8587277.852,-675403.876,NA,0,0,0,,
-8394305.316,-675403.876,NA,0,0,0,,
-8201332.78,-675403.876,NA,0,0,0,,
-8008360.244,-675403.876,NA,0,0,0,,
-7815387.708,-675403.876,20162.70117,2,0,0,0,0
-7622415.172,-675403.876,37238.39844,4,0,0,0,0
-7429442.636,-675403.876,37238.39844,9,1,0,0.111111111,0
-7236470.1,-675403.876,37238.39844,5,2,1,0.4,0.2
-7043497.564,-675403.876,37238.39844,5,1,0,0.2,0
-6850525.028,-675403.876,37238.39844,7,2,0,0.285714286,0
-6657552.492,-675403.876,37238.39844,3,0,0,0,0
-6464579.956,-675403.876,37238.39844,1,0,0,0,0
-6271607.42,-675403.876,37238.39844,2,1,0,0.5,0
-6078634.884,-675403.876,37238.39844,3,1,0,0.333333333,0
-5885662.348,-675403.876,37238.39844,1,0,0,0,0
-5692689.812,-675403.876,37238.39844,2,0,0,0,0
-5499717.276,-675403.876,37238.39844,1,0,0,0,0
-5306744.74,-675403.876,37238.39844,2,1,0,0.5,0
-5113772.204,-675403.876,37238.39844,4,2,0,0.5,0
-4920799.668,-675403.876,37238.39844,4,2,0,0.5,0
-4727827.132,-675403.876,37238.39844,5,4,0,0.8,0
-4534854.596,-675403.876,37238.39844,5,2,0,0.4,0
-4341882.06,-675403.876,37238.39844,4,1,0,0.25,0
-4148909.524,-675403.876,37238.39844,1,0,0,0,0
-3955936.988,-675403.876,37238.39844,1,0,1,0,1
-3762964.452,-675403.876,37238.39844,1,0,0,0,0
-3569991.916,-675403.876,29191.44531,1,0,0,0,0
-3377019.38,-675403.876,8737.973633,1,0,0,0,0
-3184046.844,-675403.876,NA,0,0,0,,
-2991074.308,-675403.876,NA,0,0,0,,
-2798101.772,-675403.876,NA,0,0,0,,
-2605129.236,-675403.876,NA,0,0,0,,
-2412156.7,-675403.876,NA,0,0,0,,
-2219184.164,-675403.876,NA,0,0,0,,
-2026211.628,-675403.876,NA,0,0,0,,
-1833239.092,-675403.876,NA,0,0,0,,
-1640266.556,-675403.876,NA,0,0,0,,
-1447294.02,-675403.876,NA,0,0,0,,
-1254321.484,-675403.876,NA,0,0,0,,
-1061348.948,-675403.876,NA,0,0,0,,
-868376.412,-675403.876,NA,0,0,0,,
-675403.876,-675403.876,NA,0,0,0,,
-482431.34,-675403.876,NA,0,0,0,,
-289458.804,-675403.876,NA,0,0,0,,
-96486.268,-675403.876,NA,0,0,0,,
96486.268,-675403.876,NA,0,0,0,,
289458.804,-675403.876,NA,0,0,0,,
482431.34,-675403.876,NA,0,0,0,,
675403.876,-675403.876,NA,0,0,0,,
868376.412,-675403.876,NA,0,0,0,,
1061348.948,-675403.876,820.5800171,1,0,0,0,0
1254321.484,-675403.876,34363.84766,6,0,0,0,0
1447294.02,-675403.876,37238.39844,4,0,0,0,0
1640266.556,-675403.876,37238.39844,10,1,0,0.1,0
1833239.092,-675403.876,37238.39844,10,0,0,0,0
2026211.628,-675403.876,37238.39844,7,0,0,0,0
2219184.164,-675403.876,37238.39844,7,0,0,0,0
2412156.7,-675403.876,37238.39844,4,0,0,0,0
2605129.236,-675403.876,37238.39844,7,0,0,0,0
2798101.772,-675403.876,37238.39844,10,0,0,0,0
2991074.308,-675403.876,37238.39844,5,0,0,0,0
3184046.844,-675403.876,37238.39844,6,0,0,0,0
3377019.38,-675403.876,37238.39844,11,0,0,0,0
3569991.916,-675403.876,37238.39844,10,0,0,0,0
3762964.452,-675403.876,20949.14453,12,0,0,0,0
3955936.988,-675403.876,NA,0,0,0,,
4148909.524,-675403.876,NA,0,0,0,,
4341882.06,-675403.876,NA,0,0,0,,
4534854.596,-675403.876,NA,0,0,0,,
4727827.132,-675403.876,NA,0,0,0,,
4920799.668,-675403.876,NA,0,0,0,,
5113772.204,-675403.876,12.04830647,1,0,0,0,0
5306744.74,-675403.876,156.4797211,1,0,0,0,0
5499717.276,-675403.876,NA,0,0,0,,
5692689.812,-675403.876,NA,0,0,0,,
5885662.348,-675403.876,NA,0,0,0,,
6078634.884,-675403.876,NA,0,0,0,,
6271607.42,-675403.876,NA,0,0,0,,
6464579.956,-675403.876,NA,0,0,0,,
6657552.492,-675403.876,NA,0,0,0,,
6850525.028,-675403.876,7.471656799,0,0,0,,
7043497.564,-675403.876,2.541407347,0,0,0,,
7236470.1,-675403.876,NA,0,0,0,,
7429442.636,-675403.876,NA,0,0,0,,
7622415.172,-675403.876,NA,0,0,0,,
7815387.708,-675403.876,NA,0,0,0,,
8008360.244,-675403.876,NA,0,0,0,,
8201332.78,-675403.876,NA,0,0,0,,
8394305.316,-675403.876,NA,0,0,0,,
8587277.852,-675403.876,NA,0,0,0,,
8780250.388,-675403.876,NA,0,0,0,,
8973222.924,-675403.876,NA,0,0,0,,
9166195.46,-675403.876,NA,0,0,0,,
9359167.996,-675403.876,NA,0,0,0,,
9552140.532,-675403.876,NA,0,0,0,,
9745113.068,-675403.876,NA,0,0,0,,
9938085.604,-675403.876,4445.861816,6,0,0,0,0
10131058.14,-675403.876,25635.93555,5,0,0,0,0
10324030.68,-675403.876,1069.627441,2,0,0,0,0
10517003.21,-675403.876,1.937871695,0,0,0,,
10709975.75,-675403.876,43.05454254,1,0,0,0,0
10902948.28,-675403.876,197.9888306,1,0,0,0,0
11095920.82,-675403.876,89.53395081,2,0,0,0,0
11288893.36,-675403.876,29.08416939,0,0,0,,
11481865.89,-675403.876,7322.683594,5,0,0,0,0
11674838.43,-675403.876,7315.901855,7,0,0,0,0
11867810.96,-675403.876,8057.152832,19,2,0,0.105263158,0
12060783.5,-675403.876,75.58389282,3,0,0,0,0
12253756.04,-675403.876,1.491743326,0,0,0,,
12446728.57,-675403.876,23.69833946,1,0,0,0,0
12639701.11,-675403.876,54.24475098,2,1,0,0.5,0
12832673.64,-675403.876,1230.087769,3,0,0,0,0
13025646.18,-675403.876,2897.664063,7,3,0,0.428571429,0
13218618.72,-675403.876,9581.912109,5,0,0,0,0
13411591.25,-675403.876,35895.67188,28,9,0,0.321428571,0
13604563.79,-675403.876,37238.39844,36,13,0,0.361111111,0
13797536.32,-675403.876,37238.39844,48,22,0,0.458333333,0
13990508.86,-675403.876,34427.98047,145,75,0,0.517241379,0
14183481.4,-675403.876,6659.250488,59,36,0,0.610169492,0
14376453.93,-675403.876,10258.2168,19,4,0,0.210526316,0
14569426.47,-675403.876,17607.30469,17,3,1,0.176470588,0.058823529
14762399,-675403.876,2861.581299,6,1,0,0.166666667,0
14955371.54,-675403.876,3722.669922,15,3,0,0.2,0
15148344.08,-675403.876,1.405597806,1,1,0,1,0
15341316.61,-675403.876,7.998254776,2,2,0,1,0
15534289.15,-675403.876,NA,0,0,0,,
15727261.68,-675403.876,NA,0,0,0,,
15920234.22,-675403.876,NA,0,0,0,,
16113206.76,-675403.876,NA,0,0,0,,
16306179.29,-675403.876,NA,0,0,0,,
16499151.83,-675403.876,NA,0,0,0,,
16692124.36,-675403.876,NA,0,0,0,,
16885096.9,-675403.876,NA,0,0,0,,
17078069.44,-675403.876,4.165514946,1,0,0,0,0
17271041.97,-675403.876,NA,0,0,0,,
-17271041.97,-868376.412,NA,0,0,0,,
-17078069.44,-868376.412,NA,0,0,0,,
-16885096.9,-868376.412,NA,0,0,0,,
-16692124.36,-868376.412,NA,0,0,0,,
-16499151.83,-868376.412,NA,0,0,0,,
-16306179.29,-868376.412,NA,0,0,0,,
-16113206.76,-868376.412,NA,0,0,0,,
-15920234.22,-868376.412,NA,0,0,0,,
-15727261.68,-868376.412,NA,0,0,0,,
-15534289.15,-868376.412,NA,0,0,0,,
-15341316.61,-868376.412,NA,0,0,0,,
-15148344.08,-868376.412,NA,0,0,0,,
-14955371.54,-868376.412,NA,0,0,0,,
-14762399,-868376.412,NA,0,0,0,,
-14569426.47,-868376.412,NA,0,0,0,,
-14376453.93,-868376.412,NA,0,0,0,,
-14183481.4,-868376.412,NA,0,0,0,,
-13990508.86,-868376.412,NA,0,0,0,,
-13797536.32,-868376.412,NA,0,0,0,,
-13604563.79,-868376.412,NA,0,0,0,,
-13411591.25,-868376.412,NA,0,0,0,,
-13218618.72,-868376.412,NA,0,0,0,,
-13025646.18,-868376.412,NA,0,0,0,,
-12832673.64,-868376.412,NA,0,0,0,,
-12639701.11,-868376.412,NA,0,0,0,,
-12446728.57,-868376.412,NA,0,0,0,,
-12253756.04,-868376.412,NA,0,0,0,,
-12060783.5,-868376.412,NA,0,0,0,,
-11867810.96,-868376.412,NA,0,0,0,,
-11674838.43,-868376.412,NA,0,0,0,,
-11481865.89,-868376.412,NA,0,0,0,,
-11288893.36,-868376.412,NA,0,0,0,,
-11095920.82,-868376.412,NA,0,0,0,,
-10902948.28,-868376.412,NA,0,0,0,,
-10709975.75,-868376.412,NA,0,0,0,,
-10517003.21,-868376.412,NA,0,0,0,,
-10324030.68,-868376.412,NA,0,0,0,,
-10131058.14,-868376.412,NA,0,0,0,,
-9938085.604,-868376.412,NA,0,0,0,,
-9745113.068,-868376.412,NA,0,0,0,,
-9552140.532,-868376.412,NA,0,0,0,,
-9359167.996,-868376.412,NA,0,0,0,,
-9166195.46,-868376.412,NA,0,0,0,,
-8973222.924,-868376.412,NA,0,0,0,,
-8780250.388,-868376.412,NA,0,0,0,,
-8587277.852,-868376.412,NA,0,0,0,,
-8394305.316,-868376.412,NA,0,0,0,,
-8201332.78,-868376.412,NA,0,0,0,,
-8008360.244,-868376.412,NA,0,0,0,,
-7815387.708,-868376.412,4594.504883,1,0,0,0,0
-7622415.172,-868376.412,34211.39063,5,0,0,0,0
-7429442.636,-868376.412,37238.39844,6,0,1,0,0.166666667
-7236470.1,-868376.412,37238.39844,4,1,3,0.25,0.75
-7043497.564,-868376.412,37238.39844,6,2,1,0.333333333,0.166666667
-6850525.028,-868376.412,37238.39844,5,0,0,0,0
-6657552.492,-868376.412,37238.39844,4,1,0,0.25,0
-6464579.956,-868376.412,37238.39844,5,3,0,0.6,0
-6271607.42,-868376.412,37238.39844,7,5,0,0.714285714,0
-6078634.884,-868376.412,37238.39844,4,3,0,0.75,0
-5885662.348,-868376.412,37238.39844,3,2,1,0.666666667,0.333333333
-5692689.812,-868376.412,37238.39844,2,0,0,0,0
-5499717.276,-868376.412,37238.39844,2,0,0,0,0
-5306744.74,-868376.412,37238.39844,1,0,0,0,0
-5113772.204,-868376.412,37238.39844,2,0,0,0,0
-4920799.668,-868376.412,37238.39844,2,0,0,0,0
-4727827.132,-868376.412,37238.39844,2,1,0,0.5,0
-4534854.596,-868376.412,37238.39844,4,1,0,0.25,0
-4341882.06,-868376.412,37238.39844,2,0,0,0,0
-4148909.524,-868376.412,37238.39844,1,0,0,0,0
-3955936.988,-868376.412,37238.39844,1,0,0,0,0
-3762964.452,-868376.412,37238.39844,1,0,0,0,0
-3569991.916,-868376.412,37238.39844,1,0,1,0,1
-3377019.38,-868376.412,20249.30664,1,0,0,0,0
-3184046.844,-868376.412,NA,0,0,0,,
-2991074.308,-868376.412,NA,0,0,0,,
-2798101.772,-868376.412,NA,0,0,0,,
-2605129.236,-868376.412,NA,0,0,0,,
-2412156.7,-868376.412,NA,0,0,0,,
-2219184.164,-868376.412,NA,0,0,0,,
-2026211.628,-868376.412,NA,0,0,0,,
-1833239.092,-868376.412,NA,0,0,0,,
-1640266.556,-868376.412,NA,0,0,0,,
-1447294.02,-868376.412,NA,0,0,0,,
-1254321.484,-868376.412,NA,0,0,0,,
-1061348.948,-868376.412,NA,0,0,0,,
-868376.412,-868376.412,NA,0,0,0,,
-675403.876,-868376.412,NA,0,0,0,,
-482431.34,-868376.412,NA,0,0,0,,
-289458.804,-868376.412,NA,0,0,0,,
-96486.268,-868376.412,NA,0,0,0,,
96486.268,-868376.412,NA,0,0,0,,
289458.804,-868376.412,NA,0,0,0,,
482431.34,-868376.412,NA,0,0,0,,
675403.876,-868376.412,NA,0,0,0,,
868376.412,-868376.412,NA,0,0,0,,
1061348.948,-868376.412,NA,0,0,0,,
1254321.484,-868376.412,24759.89063,3,0,0,0,0
1447294.02,-868376.412,37238.39844,2,0,0,0,0
1640266.556,-868376.412,37238.39844,5,0,0,0,0
1833239.092,-868376.412,37238.39844,8,0,0,0,0
2026211.628,-868376.412,37238.39844,7,0,0,0,0
2219184.164,-868376.412,37238.39844,7,0,0,0,0
2412156.7,-868376.412,37238.39844,4,0,0,0,0
2605129.236,-868376.412,37238.39844,4,0,0,0,0
2798101.772,-868376.412,37238.39844,6,0,0,0,0
2991074.308,-868376.412,37238.39844,7,0,0,0,0
3184046.844,-868376.412,37238.39844,5,0,0,0,0
3377019.38,-868376.412,37238.39844,3,0,0,0,0
3569991.916,-868376.412,37238.39844,11,0,0,0,0
3762964.452,-868376.412,23691.73242,10,0,0,0,0
3955936.988,-868376.412,NA,0,0,0,,
4148909.524,-868376.412,NA,0,0,0,,
4341882.06,-868376.412,NA,0,0,0,,
4534854.596,-868376.412,NA,0,0,0,,
4727827.132,-868376.412,NA,0,0,0,,
4920799.668,-868376.412,NA,0,0,0,,
5113772.204,-868376.412,8.17486763,1,0,0,0,0
5306744.74,-868376.412,NA,0,0,0,,
5499717.276,-868376.412,16.93613815,1,0,0,0,0
5692689.812,-868376.412,NA,0,0,0,,
5885662.348,-868376.412,NA,0,0,0,,
6078634.884,-868376.412,NA,0,0,0,,
6271607.42,-868376.412,NA,0,0,0,,
6464579.956,-868376.412,NA,0,0,0,,
6657552.492,-868376.412,NA,0,0,0,,
6850525.028,-868376.412,7.348013878,0,0,0,,
7043497.564,-868376.412,36.87025452,0,0,0,,
7236470.1,-868376.412,NA,0,0,0,,
7429442.636,-868376.412,NA,0,0,0,,
7622415.172,-868376.412,NA,0,0,0,,
7815387.708,-868376.412,NA,0,0,0,,
8008360.244,-868376.412,NA,0,0,0,,
8201332.78,-868376.412,NA,0,0,0,,
8394305.316,-868376.412,NA,0,0,0,,
8587277.852,-868376.412,NA,0,0,0,,
8780250.388,-868376.412,NA,0,0,0,,
8973222.924,-868376.412,NA,0,0,0,,
9166195.46,-868376.412,NA,0,0,0,,
9359167.996,-868376.412,NA,0,0,0,,
9552140.532,-868376.412,NA,0,0,0,,
9745113.068,-868376.412,NA,0,0,0,,
9938085.604,-868376.412,NA,0,0,0,,
10131058.14,-868376.412,3160.625977,2,0,0,0,0
10324030.68,-868376.412,30659.94336,5,1,0,0.2,0
10517003.21,-868376.412,21565.55664,2,0,0,0,0
10709975.75,-868376.412,21360.16602,3,1,1,0.333333333,0.333333333
10902948.28,-868376.412,10490.12207,2,0,0,0,0
11095920.82,-868376.412,948.7489014,2,0,0,0,0
11288893.36,-868376.412,19.92255402,0,0,0,,
11481865.89,-868376.412,12.5642662,0,0,0,,
11674838.43,-868376.412,856.1578369,5,2,0,0.4,0
11867810.96,-868376.412,15.17347145,1,0,0,0,0
12060783.5,-868376.412,2.893798113,1,0,0,0,0
12253756.04,-868376.412,140.4654388,2,1,0,0.5,0
12446728.57,-868376.412,256.4066162,6,2,0,0.333333333,0
12639701.11,-868376.412,2268.822266,4,0,0,0,0
12832673.64,-868376.412,0.636470318,1,0,0,0,0
13025646.18,-868376.412,4956.576172,10,5,0,0.5,0
13218618.72,-868376.412,NA,0,0,0,,
13411591.25,-868376.412,26209.71875,19,2,0,0.105263158,0
13604563.79,-868376.412,37238.39844,16,1,0,0.0625,0
13797536.32,-868376.412,37153.10547,33,13,1,0.393939394,0.03030303
13990508.86,-868376.412,37149.78906,60,9,0,0.15,0
14183481.4,-868376.412,25806.74805,88,32,1,0.363636364,0.011363636
14376453.93,-868376.412,1488.033081,9,3,0,0.333333333,0
14569426.47,-868376.412,1495.004028,6,4,0,0.666666667,0
14762399,-868376.412,NA,0,0,0,,
14955371.54,-868376.412,5914.591797,16,3,1,0.1875,0.0625
15148344.08,-868376.412,3381.674316,7,1,0,0.142857143,0
15341316.61,-868376.412,274.5710144,1,0,0,0,0
15534289.15,-868376.412,NA,0,0,0,,
15727261.68,-868376.412,NA,0,0,0,,
15920234.22,-868376.412,NA,0,0,0,,
16113206.76,-868376.412,NA,0,0,0,,
16306179.29,-868376.412,NA,0,0,0,,
16499151.83,-868376.412,NA,0,0,0,,
16692124.36,-868376.412,NA,0,0,0,,
16885096.9,-868376.412,NA,0,0,0,,
17078069.44,-868376.412,8.61301136,2,0,0,0,0
17271041.97,-868376.412,6.859601021,1,0,0,0,0
-17271041.97,-1061348.948,NA,0,0,0,,
-17078069.44,-1061348.948,NA,0,0,0,,
-16885096.9,-1061348.948,NA,0,0,0,,
-16692124.36,-1061348.948,4.914200783,1,0,0,0,0
-16499151.83,-1061348.948,NA,0,0,0,,
-16306179.29,-1061348.948,NA,0,0,0,,
-16113206.76,-1061348.948,NA,0,0,0,,
-15920234.22,-1061348.948,NA,0,0,0,,
-15727261.68,-1061348.948,NA,0,0,0,,
-15534289.15,-1061348.948,NA,0,0,0,,
-15341316.61,-1061348.948,5.323248386,1,1,0,1,0
-15148344.08,-1061348.948,10.71269131,1,1,0,1,0
-14955371.54,-1061348.948,NA,0,0,0,,
-14762399,-1061348.948,NA,0,0,0,,
-14569426.47,-1061348.948,NA,0,0,0,,
-14376453.93,-1061348.948,NA,0,0,0,,
-14183481.4,-1061348.948,NA,0,0,0,,
-13990508.86,-1061348.948,NA,0,0,0,,
-13797536.32,-1061348.948,NA,0,0,0,,
-13604563.79,-1061348.948,385.8606567,1,0,0,0,0
-13411591.25,-1061348.948,93.6927948,1,0,0,0,0
-13218618.72,-1061348.948,NA,0,0,0,,
-13025646.18,-1061348.948,NA,0,0,0,,
-12832673.64,-1061348.948,NA,0,0,0,,
-12639701.11,-1061348.948,NA,0,0,0,,
-12446728.57,-1061348.948,NA,0,0,0,,
-12253756.04,-1061348.948,NA,0,0,0,,
-12060783.5,-1061348.948,NA,0,0,0,,
-11867810.96,-1061348.948,NA,0,0,0,,
-11674838.43,-1061348.948,NA,0,0,0,,
-11481865.89,-1061348.948,NA,0,0,0,,
-11288893.36,-1061348.948,NA,0,0,0,,
-11095920.82,-1061348.948,NA,0,0,0,,
-10902948.28,-1061348.948,NA,0,0,0,,
-10709975.75,-1061348.948,NA,0,0,0,,
-10517003.21,-1061348.948,NA,0,0,0,,
-10324030.68,-1061348.948,NA,0,0,0,,
-10131058.14,-1061348.948,NA,0,0,0,,
-9938085.604,-1061348.948,NA,0,0,0,,
-9745113.068,-1061348.948,NA,0,0,0,,
-9552140.532,-1061348.948,NA,0,0,0,,
-9359167.996,-1061348.948,NA,0,0,0,,
-9166195.46,-1061348.948,NA,0,0,0,,
-8973222.924,-1061348.948,NA,0,0,0,,
-8780250.388,-1061348.948,NA,0,0,0,,
-8587277.852,-1061348.948,NA,0,0,0,,
-8394305.316,-1061348.948,NA,0,0,0,,
-8201332.78,-1061348.948,NA,0,0,0,,
-8008360.244,-1061348.948,NA,0,0,0,,
-7815387.708,-1061348.948,NA,0,0,0,,
-7622415.172,-1061348.948,18480.35547,3,0,0,0,0
-7429442.636,-1061348.948,37238.39844,7,0,0,0,0
-7236470.1,-1061348.948,37238.39844,6,1,0,0.166666667,0
-7043497.564,-1061348.948,37238.39844,9,5,0,0.555555556,0
-6850525.028,-1061348.948,37238.39844,6,3,0,0.5,0
-6657552.492,-1061348.948,37238.39844,3,0,1,0,0.333333333
-6464579.956,-1061348.948,37238.39844,4,1,0,0.25,0
-6271607.42,-1061348.948,37238.39844,3,1,0,0.333333333,0
-6078634.884,-1061348.948,37238.39844,3,2,3,0.666666667,1
-5885662.348,-1061348.948,37238.39844,3,2,0,0.666666667,0
-5692689.812,-1061348.948,37238.39844,3,1,0,0.333333333,0
-5499717.276,-1061348.948,37238.39844,4,1,0,0.25,0
-5306744.74,-1061348.948,37238.39844,1,0,0,0,0
-5113772.204,-1061348.948,37238.39844,2,0,0,0,0
-4920799.668,-1061348.948,37238.39844,3,0,0,0,0
-4727827.132,-1061348.948,37238.39844,3,0,0,0,0
-4534854.596,-1061348.948,37238.39844,2,0,0,0,0
-4341882.06,-1061348.948,37238.39844,1,0,0,0,0
-4148909.524,-1061348.948,37238.39844,1,0,0,0,0
-3955936.988,-1061348.948,37238.39844,1,0,0,0,0
-3762964.452,-1061348.948,37238.39844,1,0,4,0,4
-3569991.916,-1061348.948,37238.39844,2,0,3,0,1.5
-3377019.38,-1061348.948,19097.00391,1,0,0,0,0
-3184046.844,-1061348.948,NA,0,0,0,,
-2991074.308,-1061348.948,NA,0,0,0,,
-2798101.772,-1061348.948,NA,0,0,0,,
-2605129.236,-1061348.948,NA,0,0,0,,
-2412156.7,-1061348.948,NA,0,0,0,,
-2219184.164,-1061348.948,NA,0,0,0,,
-2026211.628,-1061348.948,NA,0,0,0,,
-1833239.092,-1061348.948,NA,0,0,0,,
-1640266.556,-1061348.948,NA,0,0,0,,
-1447294.02,-1061348.948,96.45780945,1,0,0,0,0
-1254321.484,-1061348.948,NA,0,0,0,,
-1061348.948,-1061348.948,NA,0,0,0,,
-868376.412,-1061348.948,NA,0,0,0,,
-675403.876,-1061348.948,NA,0,0,0,,
-482431.34,-1061348.948,NA,0,0,0,,
-289458.804,-1061348.948,NA,0,0,0,,
-96486.268,-1061348.948,NA,0,0,0,,
96486.268,-1061348.948,NA,0,0,0,,
289458.804,-1061348.948,NA,0,0,0,,
482431.34,-1061348.948,NA,0,0,0,,
675403.876,-1061348.948,NA,0,0,0,,
868376.412,-1061348.948,NA,0,0,0,,
1061348.948,-1061348.948,NA,0,0,0,,
1254321.484,-1061348.948,14463.67285,1,0,0,0,0
1447294.02,-1061348.948,37238.39844,2,0,0,0,0
1640266.556,-1061348.948,37238.39844,5,0,0,0,0
1833239.092,-1061348.948,37238.39844,6,0,0,0,0
2026211.628,-1061348.948,37238.39844,3,0,0,0,0
2219184.164,-1061348.948,37238.39844,6,0,0,0,0
2412156.7,-1061348.948,37238.39844,3,0,0,0,0
2605129.236,-1061348.948,37238.39844,3,0,0,0,0
2798101.772,-1061348.948,37238.39844,4,0,0,0,0
2991074.308,-1061348.948,37238.39844,6,0,0,0,0
3184046.844,-1061348.948,37238.39844,12,0,0,0,0
3377019.38,-1061348.948,37238.39844,8,0,0,0,0
3569991.916,-1061348.948,37238.39844,9,0,0,0,0
3762964.452,-1061348.948,26331.00195,7,0,0,0,0
3955936.988,-1061348.948,NA,0,0,0,,
4148909.524,-1061348.948,NA,0,0,0,,
4341882.06,-1061348.948,NA,0,0,0,,
4534854.596,-1061348.948,NA,0,0,0,,
4727827.132,-1061348.948,NA,0,0,0,,
4920799.668,-1061348.948,NA,0,0,0,,
5113772.204,-1061348.948,NA,0,0,0,,
5306744.74,-1061348.948,NA,0,0,0,,
5499717.276,-1061348.948,NA,0,0,0,,
5692689.812,-1061348.948,NA,0,0,0,,
5885662.348,-1061348.948,NA,0,0,0,,
6078634.884,-1061348.948,NA,0,0,0,,
6271607.42,-1061348.948,NA,0,0,0,,
6464579.956,-1061348.948,NA,0,0,0,,
6657552.492,-1061348.948,NA,0,0,0,,
6850525.028,-1061348.948,NA,0,0,0,,
7043497.564,-1061348.948,NA,0,0,0,,
7236470.1,-1061348.948,NA,0,0,0,,
7429442.636,-1061348.948,NA,0,0,0,,
7622415.172,-1061348.948,NA,0,0,0,,
7815387.708,-1061348.948,NA,0,0,0,,
8008360.244,-1061348.948,NA,0,0,0,,
8201332.78,-1061348.948,NA,0,0,0,,
8394305.316,-1061348.948,NA,0,0,0,,
8587277.852,-1061348.948,NA,0,0,0,,
8780250.388,-1061348.948,NA,0,0,0,,
8973222.924,-1061348.948,NA,0,0,0,,
9166195.46,-1061348.948,NA,0,0,0,,
9359167.996,-1061348.948,NA,0,0,0,,
9552140.532,-1061348.948,NA,0,0,0,,
9745113.068,-1061348.948,NA,0,0,0,,
9938085.604,-1061348.948,NA,0,0,0,,
10131058.14,-1061348.948,NA,0,0,0,,
10324030.68,-1061348.948,486.844696,1,0,0,0,0
10517003.21,-1061348.948,4151.818848,2,0,0,0,0
10709975.75,-1061348.948,14806.82129,2,0,0,0,0
10902948.28,-1061348.948,18141.12695,4,1,0,0.25,0
11095920.82,-1061348.948,10677.62402,7,0,0,0,0
11288893.36,-1061348.948,13066.89258,4,0,0,0,0
11481865.89,-1061348.948,7707.133301,4,1,0,0.25,0
11674838.43,-1061348.948,10730.66504,15,0,0,0,0
11867810.96,-1061348.948,4676.318359,17,1,0,0.058823529,0
12060783.5,-1061348.948,10511.9834,31,4,1,0.129032258,0.032258065
12253756.04,-1061348.948,8731.009766,19,5,0,0.263157895,0
12446728.57,-1061348.948,1087.871582,11,6,0,0.545454545,0
12639701.11,-1061348.948,2126.984619,5,0,0,0,0
12832673.64,-1061348.948,NA,0,0,0,,
13025646.18,-1061348.948,NA,0,0,0,,
13218618.72,-1061348.948,1666.55249,3,0,0,0,0
13411591.25,-1061348.948,15858.38867,8,3,0,0.375,0
13604563.79,-1061348.948,31637.75781,22,15,1,0.681818182,0.045454545
13797536.32,-1061348.948,28346.24219,31,17,0,0.548387097,0
13990508.86,-1061348.948,5539.245605,14,4,0,0.285714286,0
14183481.4,-1061348.948,30196.49414,24,2,0,0.083333333,0
14376453.93,-1061348.948,4753.473633,12,4,0,0.333333333,0
14569426.47,-1061348.948,404.1841736,2,0,0,0,0
14762399,-1061348.948,447.2651672,1,0,0,0,0
14955371.54,-1061348.948,NA,0,0,0,,
15148344.08,-1061348.948,4716.855957,14,2,3,0.142857143,0.214285714
